Concept	PROP_W	TOTAL_GEN_FREQ
state of [men/male/women/female]	0.6133028000416363	9607
state university [men/male/women/female]	0.690846286701209	579
stateless [men/male/women/female]	0.6631578947368421	285
statement [men/male/women/female]	0.6037037037037037	270
statement by [men/male/women/female]	0.6480582524271845	412
statement for [men/male/women/female]	0.7476190476190476	210
statement of [men/male/women/female]	0.6302780638516993	971
station for [men/male/women/female]	0.6025641025641025	390
statistic [men/male/women/female]	0.7131474103585658	251
statistic for [men/male/women/female]	0.7346938775510204	1029
statistic of [men/male/women/female]	0.8622685185185185	864
statuesque [men/male/women/female]	0.8560606060606061	528
statuette of [men/male/women/female]	0.736318407960199	402
status and [men/male/women/female]	0.8106575963718821	882
status for [men/male/women/female]	0.8490276356192425	5862
status in [men/male/women/female]	0.6889781347612673	2241
status indian [men/male/women/female]	0.6896551724137931	203
status of [men/male/women/female]	0.9703650471385209	198988
std in [men/male/women/female]	0.6090225563909775	266
stenosis in [men/male/women/female]	0.7169811320754716	159
step for [men/male/women/female]	0.8178887993553586	1241
step in [men/male/women/female]	0.8372093023255814	258
stereotype [men/male/women/female]	0.7694145758661888	837
stereotype for [men/male/women/female]	0.7177985948477752	854
stereotype of [men/male/women/female]	0.8504516129032258	15500
stereotyped [men/male/women/female]	0.704225352112676	213
stereotyped [men/male/women/female] role	0.652542372881356	118
stereotypical [men/male/women/female]	0.7463651050080775	619
stereotypical [men/male/women/female] role	0.7418831168831169	616
stereotyping of [men/male/women/female]	0.8989943156974202	2287
sterile [men/male/women/female]	0.7924398625429553	1455
sterilisation of [men/male/women/female]	0.9072398190045249	442
sterilization [men/male/women/female] sterilization	0.6175298804780877	251
sterilization for [men/male/women/female]	0.6636904761904762	336
sterilization in [men/male/women/female]	0.6476190476190476	210
sterilization of [men/male/women/female]	0.7966756861229223	2587
steroid in [men/male/women/female]	0.7844574780058651	682
stigma for [men/male/women/female]	0.6982248520710059	338
stigmatization of [men/male/women/female]	0.9032258064516129	651
stimulation for [men/male/women/female]	0.7515527950310559	161
stimulation in [men/male/women/female]	0.6840934371523916	899
stimulus for [men/male/women/female]	0.6153846153846154	156
stimulus in [men/male/women/female]	0.6162790697674418	344
stirling [men/male/women/female]	0.7587939698492462	199
stis in [men/male/women/female]	0.6757990867579908	219
stock in [men/male/women/female]	0.6198347107438017	121
stocking for [men/male/women/female]	0.6974358974358974	195
stone in [men/male/women/female]	0.6287625418060201	598
store in [men/male/women/female]	0.7948717948717948	195
story and [men/male/women/female]	0.7508305647840532	301
story by [men/male/women/female]	0.8690614136732329	2589
story for [men/male/women/female]	0.7352150537634409	1488
story in [men/male/women/female]	0.7479508196721312	488
story of [men/male/women/female]	0.6821831808448511	41096
strain for [men/male/women/female]	0.6711111111111111	225
strait islander [men/male/women/female]	0.8592253227821741	2401
strangled [men/male/women/female]	0.6598639455782312	147
strategic [men/male/women/female]	0.6919191919191919	198
strategy [men/male/women/female]	0.843297974927676	2074
strategy by [men/male/women/female]	0.8293515358361775	293
strategy for [men/male/women/female]	0.8998402359591987	8137
strategy in [men/male/women/female]	0.7522935779816514	1199
strategy of [men/male/women/female]	0.7577433628318584	2712
street for [men/male/women/female]	0.7134502923976608	342
strength [men/male/women/female]	0.6400651465798045	614
strength and [men/male/women/female]	0.7020648967551623	339
strengthened [men/male/women/female]	0.8076923076923077	234
strengthening of [men/male/women/female]	0.9054054054054054	592
stress [men/male/women/female]	0.7785714285714286	980
stress and [men/male/women/female]	0.6016260162601627	246
stress for [men/male/women/female]	0.7905056759545923	969
stress in [men/male/women/female]	0.6126795443288757	2019
stressed [men/male/women/female]	0.7033132530120482	664
stressful for [men/male/women/female]	0.7330415754923414	457
stressor for [men/male/women/female]	0.8217054263565892	258
strict for [men/male/women/female]	0.7421052631578947	190
strident [men/male/women/female] voice	0.7663551401869159	535
striking [men/male/women/female]	0.6148942335554911	3451
striking young [men/male/women/female]	0.6771653543307087	254
stroke in [men/male/women/female]	0.7181418706842435	4779
strong [men/male/women/female] character	0.9562507214590789	8663
strong [men/male/women/female] friendship	0.6575342465753424	292
strong [men/male/women/female] lead	0.9014972419227738	1269
strong [men/male/women/female] leader	0.8208955223880597	871
strong [men/male/women/female] model	0.6347826086956522	115
strong [men/male/women/female] personality	0.6232876712328768	146
strong [men/male/women/female] protagonist	0.961430967020682	1789
strong and [men/male/women/female]	0.803921568627451	612
strong black [men/male/women/female]	0.6963123644251626	2305
strong for [men/male/women/female]	0.6310767832803271	4402
strong willed [men/male/women/female]	0.677570093457944	214
structure [men/male/women/female]	0.7789389067524116	1244
structure and [men/male/women/female]	0.84	750
structure for [men/male/women/female]	0.7864768683274022	1405
structure in [men/male/women/female]	0.6117103235747303	649
structure of [men/male/women/female]	0.6642830259691381	2657
structured [men/male/women/female]	0.8208333333333333	240
struggle [men/male/women/female]	0.850909090909091	1100
struggle by [men/male/women/female]	0.9105058365758755	771
struggle for [men/male/women/female]	0.9633041727955408	12917
struggle of [men/male/women/female]	0.7670227828549363	7769
stuart [men/male/women/female]	0.9544468546637744	1844
student [men/male/women/female]	0.8181818181818182	1628
student [men/male/women/female] student	0.689795918367347	245
student and [men/male/women/female]	0.8247721623860812	2414
studio for [men/male/women/female]	0.6363636363636364	110
study [men/male/women/female]	0.6908625106746371	5855
study and [men/male/women/female]	0.9464469618949537	3884
study by [men/male/women/female]	0.8042857142857143	700
study for [men/male/women/female]	0.7854426941879413	1841
study in [men/male/women/female]	0.8173076923076923	13000
study of [men/male/women/female]	0.795612135529453	91434
stuff [men/male/women/female]	0.6538745387453875	1355
stunning [men/male/women/female]	0.891606080634501	3026
stunning young [men/male/women/female]	0.773972602739726	292
style [men/male/women/female]	0.6236297198538368	1642
style and [men/male/women/female]	0.6748466257668712	489
stylish [men/male/women/female]	0.768270944741533	2805
stylized [men/male/women/female]	0.6268656716417911	134
subaltern [men/male/women/female]	0.8733531661708457	2353
subfertility in [men/male/women/female]	0.6111111111111112	324
subgroup of [men/male/women/female]	0.819330385344283	4749
subject [men/male/women/female]	0.6868723098995696	2788
subject and [men/male/women/female]	0.8877146631439894	757
subject for [men/male/women/female]	0.657035175879397	796
subject of [men/male/women/female]	0.8312462731067383	11739
subjection of [men/male/women/female]	0.9850650314029968	20221
subjectivity of [men/male/women/female]	0.7810526315789473	1425
subjugated [men/male/women/female]	0.8047882136279927	543
subjugation of [men/male/women/female]	0.9767177242888403	11425
submission of [men/male/women/female]	0.8901041666666667	1920
submissive [men/male/women/female]	0.6907455012853471	3890
subordinate [men/male/women/female]	0.8339275103980986	3366
subordinated [men/male/women/female]	0.6789250353606789	707
subordination of [men/male/women/female]	0.9930671197960917	29425
subpopulation of [men/male/women/female]	0.6945701357466063	442
subsample of [men/male/women/female]	0.6909620991253644	343
subsequent [men/male/women/female]	0.7874449339207048	908
subservience of [men/male/women/female]	0.9415656008820287	907
subservient [men/male/women/female]	0.7984375	640
subset of [men/male/women/female]	0.7703889585947302	3985
substantial for [men/male/women/female]	0.6551724137931034	116
substitution of [men/male/women/female]	0.6800804828973843	497
subtlety of [men/male/women/female]	0.6981132075471698	265
suburban [men/male/women/female]	0.8280621046578494	3478
subversive [men/male/women/female]	0.9036777583187391	571
success [men/male/women/female]	0.7082405345211581	449
success by [men/male/women/female]	0.6524390243902439	164
success for [men/male/women/female]	0.7853682170542635	2064
success in [men/male/women/female]	0.6555423122765197	839
success of [men/male/women/female]	0.8173384516954575	6252
successful [men/male/women/female] artist	0.8842794759825328	458
successful [men/male/women/female] athlete	0.8188585607940446	403
successful [men/male/women/female] manager	0.7694610778443114	334
successful [men/male/women/female] role	0.8245614035087719	285
successful [men/male/women/female] writer	0.8997722095671982	439
successful for [men/male/women/female]	0.7241379310344828	232
successful in [men/male/women/female]	0.6728624535315985	269
successful professional [men/male/women/female]	0.6982857142857143	875
such amazing [men/male/women/female]	0.7365853658536585	205
such attractive [men/male/women/female]	0.6134453781512605	119
such beautiful [men/male/women/female]	0.9133079847908745	1315
such lovely [men/male/women/female]	0.7777777777777778	234
sudanese [men/male/women/female]	0.8257701648983766	7823
sudanese refugee [men/male/women/female]	0.8328267477203647	329
suffering for [men/male/women/female]	0.6325581395348837	215
suffering of [men/male/women/female]	0.6857026032438326	7337
suffrage [men/male/women/female]	0.8781150883552333	2207
suffrage for [men/male/women/female]	0.8127423106745929	7738
suffragist [men/male/women/female]	0.9024943310657596	441
sufi [men/male/women/female]	0.9254513686662784	1717
suggestion for [men/male/women/female]	0.7506426735218509	389
suggestive of [men/male/women/female]	0.6666666666666666	138
suicidal [men/male/women/female]	0.6685529506871464	1237
suicide by [men/male/women/female]	0.6373056994818653	386
suicide of [men/male/women/female]	0.6167883211678832	548
suit and [men/male/women/female]	0.9055032585083272	2762
suitability of [men/male/women/female]	0.7268351383874849	831
suitable [men/male/women/female] candidate	0.6730769230769231	260
suitable [men/male/women/female] companion	0.7195121951219512	164
suitable for [men/male/women/female]	0.7443844898983561	7969
sultry [men/male/women/female] voice	0.9229607250755287	662
summary [men/male/women/female]	0.8272	625
summary of [men/male/women/female]	0.8317073170731707	410
sunni [men/male/women/female]	0.6207729468599034	1656
supernatural [men/male/women/female]	0.7634032634032634	858
supervision of [men/male/women/female]	0.6996753246753247	1232
supervisor of [men/male/women/female]	0.8977556109725686	401
supple [men/male/women/female]	0.6126126126126126	111
supplement for [men/male/women/female]	0.8336314847942755	559
supplement in [men/male/women/female]	0.6745098039215687	255
supplementation for [men/male/women/female]	0.8418079096045198	708
supplementation in [men/male/women/female]	0.6650602409638554	1245
support [men/male/women/female]	0.8692131191793764	7409
support and [men/male/women/female]	0.8141592920353983	565
support by [men/male/women/female]	0.6431095406360424	283
support for [men/male/women/female]	0.9368322479036308	23493
support in [men/male/women/female]	0.6689303904923599	589
support of [men/male/women/female]	0.8192771084337349	13363
supported [men/male/women/female]	0.8437900128040973	781
supporter of [men/male/women/female]	0.9641364433059189	7417
supporting [men/male/women/female]	0.9129032258064517	1860
supportive [men/male/women/female]	0.6193390452876377	1634
supportive of [men/male/women/female]	0.9293575633478373	3907
suppression of [men/male/women/female]	0.9851204534718941	4234
sure other [men/male/women/female]	0.6297169811320755	424
surfeit of [men/male/women/female]	0.6337209302325582	172
surgery [men/male/women/female]	0.8052325581395349	344
surgery for [men/male/women/female]	0.7173252279635258	1316
surgery in [men/male/women/female]	0.7958477508650519	1734
surinamese [men/male/women/female]	0.7970297029702971	606
surplus [men/male/women/female]	0.6462681287584011	2827
surplus of [men/male/women/female]	0.6014819587628866	3104
surrealist [men/male/women/female]	0.8957055214723927	489
surrogate [men/male/women/female]	0.6814159292035398	339
surveillance in [men/male/women/female]	0.6422018348623854	327
surveillance of [men/male/women/female]	0.8963210702341137	1794
survey for [men/male/women/female]	0.6114649681528662	157
survey of [men/male/women/female]	0.8375394321766562	10778
survival for [men/male/women/female]	0.7494780793319415	1437
survival in [men/male/women/female]	0.6293561724748966	3386
survival of [men/male/women/female]	0.7810026385224275	2653
susceptibility in [men/male/women/female]	0.6744186046511628	129
susceptibility of [men/male/women/female]	0.7753846153846153	975
susceptible [men/male/women/female]	0.8470049599389546	2621
suspect [men/male/women/female]	0.6620450606585788	577
suspected [men/male/women/female]	0.8315789473684211	285
suspicion of [men/male/women/female]	0.6512687052700065	1537
swab in [men/male/women/female]	0.738562091503268	153
swahili [men/male/women/female]	0.6817785527462947	1147
swamp [men/male/women/female]	0.6517857142857143	560
swathed [men/male/women/female]	0.6057692307692307	104
swazi [men/male/women/female]	0.6666666666666666	633
sweden [men/male/women/female]	0.6608910891089109	404
swedish [men/male/women/female]	0.6336098891920485	17959
sweeping [men/male/women/female]	0.6936936936936937	222
sweet [men/male/women/female]	0.65997425997426	3885
sweet [men/male/women/female] voice	0.9466421343146274	1087
sweet of [men/male/women/female]	0.6778523489932886	596
swiss [men/male/women/female]	0.610574478901881	3934
switzerland [men/male/women/female]	0.7680412371134021	194
sword for [men/male/women/female]	0.8131487889273357	289
symbol and [men/male/women/female]	0.6639344262295082	122
symbol for [men/male/women/female]	0.7292817679558011	1086
symbol of [men/male/women/female]	0.8890612878200155	3867
symbolic [men/male/women/female]	0.8551236749116607	283
symbolic of [men/male/women/female]	0.8316831683168316	404
sympathetic [men/male/women/female] character	0.6142433234421365	337
sympathy for [men/male/women/female]	0.6538772213247173	2476
symptom [men/male/women/female]	0.8026030368763557	922
symptom for [men/male/women/female]	0.7051724137931035	580
symptom in [men/male/women/female]	0.7004279600570613	9113
symptom of [men/male/women/female]	0.7701612903225806	744
symptomatic [men/male/women/female]	0.7990982867448152	5545
symptomatology in [men/male/women/female]	0.645021645021645	231
syndrome [men/male/women/female]	0.6331360946745562	1014
syndrome and [men/male/women/female]	0.656934306569343	137
syndrome in [men/male/women/female]	0.719294003868472	4136
synthesis in [men/male/women/female]	0.7688888888888888	225
synthetic [men/male/women/female] sex	0.8579710144927536	345
syrian [men/male/women/female]	0.8094234532590697	6643
system and [men/male/women/female]	0.9254820218863992	1919
system for [men/male/women/female]	0.8403959171048562	3233
system in [men/male/women/female]	0.6759818731117825	1324
tablighi [men/male/women/female]	0.654424040066778	599
taboo for [men/male/women/female]	0.8247011952191236	1255
tahitian [men/male/women/female]	0.7770870337477798	3378
taino [men/male/women/female]	0.7138364779874213	318
tainted [men/male/women/female]	0.6975308641975309	162
taiwan [men/male/women/female]	0.8645833333333334	576
taiwanese [men/male/women/female]	0.623451825639376	6217
tajik [men/male/women/female]	0.7017994858611826	778
taking [men/male/women/female]	0.6723646723646723	702
taking of [men/male/women/female]	0.7478991596638656	476
talent of [men/male/women/female]	0.6903453689167975	2548
talk for [men/male/women/female]	0.74822695035461	282
tamil [men/male/women/female]	0.8397435897435898	4836
tang [men/male/women/female]	0.7342857142857143	350
tanzanian [men/male/women/female]	0.8896321070234113	1794
target [men/male/women/female]	0.8130003202049312	3123
target for [men/male/women/female]	0.7105115233277122	1779
targeted [men/male/women/female]	0.8642560758743332	3374
tartar [men/male/women/female]	0.8495575221238938	452
task [men/male/women/female]	0.603290676416819	1094
task for [men/male/women/female]	0.6159695817490495	1841
task in [men/male/women/female]	0.6089385474860335	179
task of [men/male/women/female]	0.6873065015479877	2261
tasmanian [men/male/women/female]	0.8176943699731903	373
taste for [men/male/women/female]	0.6706549118387909	1588
tatar [men/male/women/female]	0.808487486398259	919
tax for [men/male/women/female]	0.6271186440677966	118
taxation of [men/male/women/female]	0.855072463768116	345
tea for [men/male/women/female]	0.7228915662650602	166
tea party [men/male/women/female]	0.9148843299869053	2291
teacher [men/male/women/female]	0.8096153846153846	1040
teacher and [men/male/women/female]	0.6519174041297935	678
teaching for [men/male/women/female]	0.7744107744107744	297
tear in [men/male/women/female]	0.7034482758620689	145
tear of [men/male/women/female]	0.6256809338521401	1285
tearful [men/male/women/female]	0.8940476190476191	840
technique [men/male/women/female]	0.6357388316151202	291
technique for [men/male/women/female]	0.6596701649175413	667
technique in [men/male/women/female]	0.7977099236641222	262
technique of [men/male/women/female]	0.655	200
technology [men/male/women/female]	0.7930283224400871	459
technology for [men/male/women/female]	0.9263607257203842	937
teen [men/male/women/female]	0.7627811860940695	978
teen and [men/male/women/female]	0.8259109311740891	1235
teenage [men/male/women/female]	0.8175771971496437	4210
teenaged [men/male/women/female]	0.7276595744680852	235
teenager and [men/male/women/female]	0.6913002806361085	1069
telefol [men/male/women/female]	0.6075949367088608	158
telling [men/male/women/female]	0.7791666666666667	240
temne [men/male/women/female]	0.7843137254901961	204
temple [men/male/women/female]	0.8295719844357977	2570
temporary [men/male/women/female]	0.6662198391420912	746
tendency for [men/male/women/female]	0.6148292976387427	6649
tender [men/male/women/female]	0.8054953000723066	1383
tenderhearted [men/male/women/female]	0.7148760330578512	242
tenderness of [men/male/women/female]	0.7732342007434945	269
tennessee [men/male/women/female]	0.7761299435028248	1416
tennis and [men/male/women/female]	0.7371428571428571	175
tension [men/male/women/female]	0.8057851239669421	242
tension for [men/male/women/female]	0.7093023255813954	344
tension in [men/male/women/female]	0.7411167512690355	394
tentative [men/male/women/female] voice	0.7088607594936709	237
tenure for [men/male/women/female]	0.6882022471910112	356
tenured [men/male/women/female]	0.9103260869565217	736
term [men/male/women/female]	0.6329755515802027	3354
term and [men/male/women/female]	0.7105263157894737	152
term for [men/male/women/female]	0.6512114866886031	3343
term of [men/male/women/female]	0.6993654151242729	15128
terrain for [men/male/women/female]	0.816	250
terrain of [men/male/women/female]	0.8358531317494601	463
terran [men/male/women/female]	0.6610169491525424	413
terrific [men/male/women/female]	0.6131687242798354	486
terrified [men/male/women/female]	0.6315095583388266	6068
territorial [men/male/women/female]	0.6184971098265896	173
territory [men/male/women/female]	0.6674641148325359	418
territory for [men/male/women/female]	0.798469387755102	392
terror for [men/male/women/female]	0.6071428571428571	168
test for [men/male/women/female]	0.6647948164146869	2315
test in [men/male/women/female]	0.7803617571059431	1548
testimony by [men/male/women/female]	0.7710843373493976	332
testing for [men/male/women/female]	0.7403628117913832	882
testing of [men/male/women/female]	0.774671052631579	608
teutonic [men/male/women/female]	0.6423841059602649	151
texas [men/male/women/female]	0.7946532351801627	10324
text [men/male/women/female]	0.7398373983739838	615
text and [men/male/women/female]	0.7106382978723405	235
text by [men/male/women/female]	0.8665814151747656	2346
text for [men/male/women/female]	0.9334787350054525	917
text of [men/male/women/female]	0.8312883435582822	652
texture of [men/male/women/female]	0.6007194244604317	278
thai [men/male/women/female]	0.7371953149730928	15795
tharu [men/male/women/female]	0.6853932584269663	178
the [men/male/women/female]	0.7073998428908091	31825
the black [men/male/women/female]	0.7216494845360825	291
the indian [men/male/women/female]	0.7904761904761904	210
the wild [men/male/women/female]	0.6611570247933884	121
theater [men/male/women/female]	0.6617100371747212	807
theatre [men/male/women/female]	0.626	1000
theban [men/male/women/female]	0.9120961682945155	1331
theme for [men/male/women/female]	0.8	335
theme in [men/male/women/female]	0.9096638655462185	952
theme of [men/male/women/female]	0.8702872531418312	4456
theology of [men/male/women/female]	0.8447537473233405	934
theorizing [men/male/women/female]	0.9373695198329853	958
theorizing of [men/male/women/female]	0.7637362637362637	182
theory [men/male/women/female]	0.6666666666666666	693
theory and [men/male/women/female]	0.9956121421378219	13902
theory by [men/male/women/female]	0.6852367688022284	359
theory for [men/male/women/female]	0.9366262814538676	1073
theory of [men/male/women/female]	0.8613986367079021	7922
therapy [men/male/women/female]	0.7635782747603834	626
therapy and [men/male/women/female]	0.7863636363636364	220
therapy for [men/male/women/female]	0.8159563486211473	6781
therapy in [men/male/women/female]	0.6667868734222864	8319
thigh of [men/male/women/female]	0.7781350482315113	311
thin [men/male/women/female]	0.6450577663671374	12464
think of [men/male/women/female]	0.6513157894736842	152
third [men/male/women/female]	0.6173857868020305	3152
third [men/male/women/female] figure	0.6619718309859155	142
third [men/male/women/female] lead	0.6039603960396039	101
third in [men/male/women/female]	0.7136363636363636	220
third of [men/male/women/female]	0.7246075278986193	21148
third world [men/male/women/female]	0.9885241313127274	25009
thirst for [men/male/women/female]	0.6497175141242938	177
thirtysomething [men/male/women/female]	0.7294429708222812	377
this [men/male/women/female]	0.6768558951965066	229
thompson [men/male/women/female]	0.6501766784452296	283
thracian [men/male/women/female]	0.9002985074626866	1675
threat [men/male/women/female]	0.6966911764705882	544
threat for [men/male/women/female]	0.8259911894273128	454
threat of [men/male/women/female]	0.6697401508801342	1193
three black [men/male/women/female]	0.8786516853932584	890
threshold for [men/male/women/female]	0.7030878859857482	421
thriving [men/male/women/female]	0.7049180327868853	305
throaty [men/male/women/female] voice	0.8352402745995423	437
thromboembolism in [men/male/women/female]	0.8526912181303116	706
thrombosis in [men/male/women/female]	0.8939759036144578	415
tibetan [men/male/women/female]	0.7639081096042071	3613
tie and [men/male/women/female]	0.9276807980049875	802
tie of [men/male/women/female]	0.6470588235294118	238
time [men/male/women/female] employee	0.6572528883183568	779
time [men/male/women/female] employment	0.7238095238095238	315
time [men/male/women/female] student	0.6325088339222615	283
time [men/male/women/female] worker	0.6483820047355959	2534
time few [men/male/women/female]	0.601063829787234	188
time in [men/male/women/female]	0.6444365192582026	2804
time working [men/male/women/female]	0.797886393659181	1514
timid [men/male/women/female] voice	0.8153153153153153	222
timing of [men/male/women/female]	0.8530701754385965	456
timorese [men/male/women/female]	0.8519593613933236	2067
tinker [men/male/women/female]	0.7108433734939759	166
tinny [men/male/women/female] voice	0.6925925925925925	270
tiny [men/male/women/female] figure	0.6826347305389222	167
tion in [men/male/women/female]	0.6619718309859155	142
tion of [men/male/women/female]	0.8181011535048802	1127
tions of [men/male/women/female]	0.6257142857142857	350
tip for [men/male/women/female]	0.7047371836469825	1541
tired [men/male/women/female] voice	0.6033519553072626	179
tiresome [men/male/women/female]	0.6720647773279352	494
tissue of [men/male/women/female]	0.7657754010695187	935
title for [men/male/women/female]	0.6823658269441402	913
title in [men/male/women/female]	0.6509433962264151	318
tiv [men/male/women/female]	0.7232142857142857	224
tiwi [men/male/women/female]	0.6433823529411765	272
tlingit [men/male/women/female]	0.6899128268991283	803
toba batak [men/male/women/female]	0.6324786324786325	117
tobacco and [men/male/women/female]	0.6864864864864865	185
today [men/male/women/female]	0.6902540548299124	6967
today and [men/male/women/female]	0.71	200
today for [men/male/women/female]	0.6804597701149425	435
today in [men/male/women/female]	0.6054421768707483	147
today more [men/male/women/female]	0.7639751552795031	322
together [men/male/women/female]	0.8261904761904761	420
togolese [men/male/women/female]	0.8220640569395018	281
toilet for [men/male/women/female]	0.6132368148914168	967
token [men/male/women/female]	0.9054652880354506	2708
token of [men/male/women/female]	0.6101694915254238	118
tokyo [men/male/women/female]	0.9936356404136834	6285
tolerance in [men/male/women/female]	0.7451820128479657	467
ton of [men/male/women/female]	0.693939393939394	2310
tone for [men/male/women/female]	0.7090909090909091	165
tonga [men/male/women/female]	0.6198347107438017	242
tongan [men/male/women/female]	0.7250580046403712	862
tonic for [men/male/women/female]	0.6246418338108882	349
tool for [men/male/women/female]	0.818344039971449	2802
tool in [men/male/women/female]	0.8483754512635379	277
top [men/male/women/female] athlete	0.7569296375266524	469
top [men/male/women/female] executive	0.806060606060606	330
top [men/male/women/female] player	0.730909090909091	550
top [men/male/women/female] singer	0.6609442060085837	233
top [men/male/women/female] tennis	0.7405660377358491	212
top and [men/male/women/female]	0.6275071633237822	349
top for [men/male/women/female]	0.6962025316455697	395
topic [men/male/women/female]	0.6911764705882353	476
topic for [men/male/women/female]	0.7745901639344263	488
topic of [men/male/women/female]	0.891506945665553	5687
topless [men/male/women/female]	0.9228634850166482	3604
tor [men/male/women/female]	0.70276008492569	471
toronto [men/male/women/female]	0.8756525866160417	2107
torture of [men/male/women/female]	0.6987505784359093	2161
torturer of [men/male/women/female]	0.6791044776119403	134
tory [men/male/women/female]	0.7138836772983115	1066
total [men/male/women/female] [men/male/women/female]	0.7096774193548387	155
total [men/male/women/female] employment	0.7787878787878788	660
total [men/male/women/female] labor	0.6909871244635193	233
total [men/male/women/female] labour	0.6363636363636364	264
total [men/male/women/female] student	0.6363636363636364	110
total [men/male/women/female] total	0.7927170868347339	357
total [men/male/women/female] worker	0.7098765432098766	162
total [men/male/women/female] workforce	0.7115384615384616	260
tough for [men/male/women/female]	0.8211829436038515	727
tour for [men/male/women/female]	0.6794871794871795	234
tourist [men/male/women/female]	0.8999269539810081	1369
tournament for [men/male/women/female]	0.6366906474820144	556
town for [men/male/women/female]	0.6270491803278688	244
township [men/male/women/female]	0.7229102167182663	646
toxicity in [men/male/women/female]	0.7677419354838709	310
trachomatis in [men/male/women/female]	0.6736401673640168	239
track [men/male/women/female]	0.6303405572755418	1615
tract in [men/male/women/female]	0.6957637997432606	779
tract of [men/male/women/female]	0.7	800
trade and [men/male/women/female]	0.7672413793103449	348
trade for [men/male/women/female]	0.8313953488372093	516
trade in [men/male/women/female]	0.8403707518022657	1942
trade of [men/male/women/female]	0.6361386138613861	404
trade union [men/male/women/female]	0.8154246100519931	1154
trader [men/male/women/female]	0.6029411764705882	136
tradesman and [men/male/women/female]	0.929042904290429	606
tradition [men/male/women/female]	0.7330729166666666	768
tradition and [men/male/women/female]	0.89	800
tradition for [men/male/women/female]	0.7397260273972602	584
traditional [men/male/women/female]	0.7552732644017726	16925
traditional [men/male/women/female] character	0.7419354838709677	155
traditional [men/male/women/female] dress	0.6235955056179775	178
traditional [men/male/women/female] occupation	0.638996138996139	1036
traditional [men/male/women/female] responsibility	0.7442922374429224	219
traditional [men/male/women/female] role	0.6634917418178133	9869
traditional [men/male/women/female] task	0.8	395
traditional [men/male/women/female] virtue	0.8738049713193117	523
traditional [men/male/women/female] work	0.610655737704918	244
traditional chinese [men/male/women/female]	0.8513513513513513	296
traditional for [men/male/women/female]	0.6745562130177515	507
traditional muslim [men/male/women/female]	0.793918918918919	296
traditional society [men/male/women/female]	0.7150837988826816	179
traditionalist [men/male/women/female]	0.726605504587156	545
traffic in [men/male/women/female]	0.9774698540300402	18908
traffic of [men/male/women/female]	0.6686143572621035	1198
trafficked [men/male/women/female]	0.9844886513013759	11411
trafficking of [men/male/women/female]	0.9684877986293473	15613
tragedy of [men/male/women/female]	0.6720588235294118	680
trained [men/male/women/female] nurse	0.7733990147783252	203
trajectory for [men/male/women/female]	0.7195357833655706	517
trajectory of [men/male/women/female]	0.8361581920903954	1770
trans [men/male/women/female]	0.6431976632037256	36289
transformation [men/male/women/female]	0.6138613861386139	202
transformation in [men/male/women/female]	0.8956367924528302	1696
transformation of [men/male/women/female]	0.6746031746031746	4536
transforming [men/male/women/female]	0.6921052631578948	760
transgender [men/male/women/female]	0.7748729792147806	10825
transgendered [men/male/women/female]	0.7749838813668601	1551
transgressive [men/male/women/female]	0.9506065857885615	1154
transition [men/male/women/female]	0.8344155844155844	308
transition for [men/male/women/female]	0.8070921985815603	705
transition in [men/male/women/female]	0.8775510204081632	392
transition of [men/male/women/female]	0.7912280701754386	570
transitional [men/male/women/female]	0.6050955414012739	157
translation of [men/male/women/female]	0.7426273458445041	373
transmission in [men/male/women/female]	0.8176229508196722	488
transnational [men/male/women/female]	0.9483850538315389	6316
transportation for [men/male/women/female]	0.7058823529411765	238
trashy [men/male/women/female]	0.8792792792792793	555
trauma for [men/male/women/female]	0.8222222222222222	225
trauma in [men/male/women/female]	0.8257839721254355	574
trauma of [men/male/women/female]	0.7631578947368421	228
traumatic for [men/male/women/female]	0.7827868852459017	244
travail of [men/male/women/female]	0.7352941176470589	306
travel [men/male/women/female]	0.6736111111111112	144
travel and [men/male/women/female]	0.6875	160
travel by [men/male/women/female]	0.7128205128205128	195
travel for [men/male/women/female]	0.8672199170124482	482
traveller [men/male/women/female]	0.7771191464137522	1687
treat [men/male/women/female]	0.7334593572778828	1587
treated [men/male/women/female]	0.7978638184245661	3745
treatment [men/male/women/female]	0.8005930318754633	1349
treatment and [men/male/women/female]	0.6956521739130435	184
treatment in [men/male/women/female]	0.7151912106486372	4733
treatment of [men/male/women/female]	0.8422492904145507	78567
trend [men/male/women/female]	0.7165775401069518	187
trend for [men/male/women/female]	0.7630285152409046	3051
trend in [men/male/women/female]	0.8461708720672864	4518
trend of [men/male/women/female]	0.835214446952596	2215
trendy [men/male/women/female]	0.671957671957672	567
trial for [men/male/women/female]	0.7023121387283237	692
trial in [men/male/women/female]	0.6853535353535354	1980
tribal [men/male/women/female]	0.814106447425357	11555
tribe and [men/male/women/female]	0.8270509977827051	451
tribulation of [men/male/women/female]	0.6555023923444976	209
trigger for [men/male/women/female]	0.7652582159624414	213
trinidadian [men/male/women/female]	0.6822323462414579	878
trip for [men/male/women/female]	0.6213592233009708	206
triumph of [men/male/women/female]	0.6815980629539952	826
trobriand [men/male/women/female]	0.7189409368635438	491
trojan [men/male/women/female]	0.9545981901152448	25858
troll [men/male/women/female]	0.8584905660377359	318
trope of [men/male/women/female]	0.924119241192412	738
