Concept	PROP_M	TOTAL_GEN_FREQ
remark of [men/male/women/female]	0.3360655737704918	122
remembrance of [men/male/women/female]	0.15723270440251572	477
reminiscence of [men/male/women/female]	0.0821529745042493	706
remnant of [men/male/women/female]	0.14320685434516525	817
remuneration for [men/male/women/female]	0.15833333333333333	2040
renowned [men/male/women/female]	0.3213242453748783	2054
replacement by [men/male/women/female]	0.32	150
replacement of [men/male/women/female]	0.24752475247524752	707
representative [men/male/women/female]	0.23121546961325967	14480
reptilian [men/male/women/female]	0.375	136
reputable [men/male/women/female]	0.2002730996813837	2197
reputed [men/male/women/female]	0.30319148936170215	188
request for [men/male/women/female]	0.3980309423347398	711
requisite for [men/male/women/female]	0.35555555555555557	225
rescue [men/male/women/female]	0.2549420586230402	1467
resentful [men/male/women/female]	0.27729257641921395	458
reserve [men/male/women/female]	0.11141060197663971	1113
reserve of [men/male/women/female]	0.11030383091149273	1514
reservoir of [men/male/women/female]	0.13846153846153847	520
resignation of [men/male/women/female]	0.3722627737226277	137
resistance [men/male/women/female]	0.2249498997995992	1996
resolute [men/male/women/female]	0.06652283351312477	5562
resolution [men/male/women/female]	0.33189655172413796	232
resort of [men/male/women/female]	0.16408668730650156	646
resource and [men/male/women/female]	0.3641488162344983	887
resource in [men/male/women/female]	0.13627386438446346	1519
resource of [men/male/women/female]	0.30560344827586206	2320
resourceful young [men/male/women/female]	0.38190954773869346	199
respectable of [men/male/women/female]	0.10852713178294573	387
respected [men/male/women/female]	0.24920061887570913	9695
respectful [men/male/women/female]	0.19917864476386038	487
resplendent [men/male/women/female]	0.37719298245614036	114
responsible [men/male/women/female]	0.07260484520237137	13663
responsible young [men/male/women/female]	0.21971252566735114	487
rest of [men/male/women/female]	0.09693877551020408	5684
restaurant [men/male/women/female]	0.17032967032967034	364
restless [men/male/women/female]	0.14458370635631154	2234
restrained [men/male/women/female]	0.30115830115830117	259
retail [men/male/women/female]	0.27014218009478674	211
reticent [men/male/women/female]	0.22741433021806853	321
retinue of [men/male/women/female]	0.29743589743589743	975
retired [men/male/women/female]	0.3478739810530954	4539
retrieval in [men/male/women/female]	0.23880597014925373	268
return [men/male/women/female]	0.22562141491395793	523
reunion of [men/male/women/female]	0.24	175
reverence of [men/male/women/female]	0.34911242603550297	169
reviled [men/male/women/female]	0.28272251308900526	191
reward of [men/male/women/female]	0.19675925925925927	432
rhodes [men/male/women/female]	0.35294117647058826	119
ribbon [men/male/women/female]	0.1935483870967742	248
rice [men/male/women/female]	0.2575107296137339	233
rich [men/male/women/female]	0.11540306675432206	168843
rich [men/male/women/female] voice	0.24565217391304348	460
rich in [men/male/women/female]	0.1714922048997773	449
rich of [men/male/women/female]	0.072	875
rich old [men/male/women/female]	0.2154696132596685	2353
rich white [men/male/women/female]	0.21312217194570135	2210
rich young [men/male/women/female]	0.1312751677852349	3725
riche [men/male/women/female]	0.07590132827324478	527
rid of [men/male/women/female]	0.3373626373626374	910
ridden [men/male/women/female]	0.29095354523227385	818
ridge [men/male/women/female]	0.2950310559006211	322
ridiculous [men/male/women/female]	0.34099153567110035	827
riding [men/male/women/female]	0.20562770562770563	462
rifle [men/male/women/female]	0.0416243654822335	985
right [men/male/women/female]	0.29962606837606837	18720
righteous [men/male/women/female]	0.08161608351053547	25865
righteousness of [men/male/women/female]	0.10401891252955082	423
ring [men/male/women/female]	0.21683673469387754	392
ring for [men/male/women/female]	0.3917910447761194	268
ring of [men/male/women/female]	0.1140607424071991	4445
riotous [men/male/women/female]	0.08282208588957055	652
risk young [men/male/women/female]	0.386748844375963	649
rite of [men/male/women/female]	0.22304832713754646	807
river [men/male/women/female]	0.16311933007676205	5732
river and [men/male/women/female]	0.2222222222222222	243
river of [men/male/women/female]	0.17153284671532848	822
road [men/male/women/female]	0.2281390134529148	1784
road and [men/male/women/female]	0.25396825396825395	315
rob [men/male/women/female]	0.3125	192
robed [men/male/women/female]	0.2377802871430876	6199
robotic [men/male/women/female]	0.3767123287671233	146
robs [men/male/women/female]	0.38414634146341464	164
robust [men/male/women/female]	0.23190184049079754	3260
robust young [men/male/women/female]	0.15397350993377484	604
rock [men/male/women/female]	0.192497532082922	1013
rock and [men/male/women/female]	0.22598870056497175	177
rockefeller [men/male/women/female]	0.22340425531914893	188
rodeo [men/male/women/female]	0.33774834437086093	302
rogue [men/male/women/female]	0.2872340425531915	188
roguish [men/male/women/female]	0.375	168
roll [men/male/women/female]	0.39204545454545453	176
roll of [men/male/women/female]	0.3208020050125313	399
romantic [men/male/women/female] lead	0.2349869451697128	383
romantic young [men/male/women/female]	0.2765957446808511	282
roof [men/male/women/female]	0.37349397590361444	332
room [men/male/women/female]	0.33860045146726864	1772
roomful of [men/male/women/female]	0.3917374743627307	3413
ross [men/male/women/female]	0.22826086956521738	276
rotten [men/male/women/female]	0.2788844621513944	502
rough [men/male/women/female]	0.032368544758579004	14891
rough [men/male/women/female] voice	0.11258278145695365	1208
round [men/male/women/female]	0.3794705062703205	2153
rouse [men/male/women/female]	0.24065040650406505	615
route [men/male/women/female]	0.26485148514851486	404
routine [men/male/women/female]	0.36363636363636365	187
row [men/male/women/female]	0.31843575418994413	716
row of [men/male/women/female]	0.26384910932588196	14315
rowdy [men/male/women/female]	0.12970910824988077	2097
rss [men/male/women/female]	0.3220338983050847	354
rubber [men/male/women/female]	0.1308411214953271	428
ruby [men/male/women/female]	0.23232323232323232	198
ruddy [men/male/women/female]	0.22635135135135134	296
rude [men/male/women/female]	0.11259473114399134	2771
rugged [men/male/women/female]	0.01903735632183908	2784
ruin [men/male/women/female]	0.1574539363484087	597
ruin of [men/male/women/female]	0.27808219178082194	730
rule [men/male/women/female]	0.3845553822152886	2564
rule by [men/male/women/female]	0.3936781609195402	1392
rule of [men/male/women/female]	0.19012815378454145	9988
ruler and [men/male/women/female]	0.1489971346704871	349
ruler of [men/male/women/female]	0.0110803324099723	5415
ruling [men/male/women/female]	0.3780369290573372	1029
rumour of [men/male/women/female]	0.21674876847290642	203
run of [men/male/women/female]	0.11507834574877986	3893
rush of [men/male/women/female]	0.13092161929371232	3483
russell [men/male/women/female]	0.2577777777777778	225
rustic [men/male/women/female]	0.2644444444444444	450
rustle of [men/male/women/female]	0.31230283911671924	317
ruthless [men/male/women/female]	0.034425319267073845	7204
ryan [men/male/women/female]	0.39285714285714285	168
sacrifice for [men/male/women/female]	0.3914081145584726	419
sacrifice of [men/male/women/female]	0.3399234693877551	3136
sad old [men/male/women/female]	0.1141552511415525	438
sad young [men/male/women/female]	0.04258675078864353	1268
sadistic [men/male/women/female]	0.27690447400241835	827
sadness of [men/male/women/female]	0.38	200
safe [men/male/women/female]	0.23894939141575913	1561
safety [men/male/women/female]	0.23783783783783785	555
sagittarius [men/male/women/female]	0.3640776699029126	206
saint and [men/male/women/female]	0.24555160142348753	281
saintly [men/male/women/female]	0.3815191516987665	4621
sake [men/male/women/female]	0.1644295302013423	298
sake of [men/male/women/female]	0.3946220930232558	2752
salaried [men/male/women/female]	0.35916622127204706	1871
salary [men/male/women/female]	0.13902439024390245	1230
salisbury [men/male/women/female]	0.371900826446281	121
saloon [men/male/women/female]	0.25583982202447164	899
salvation for [men/male/women/female]	0.36229749631811486	679
salvation of [men/male/women/female]	0.04168466522678186	9260
sambia [men/male/women/female]	0.25806451612903225	341
samburu [men/male/women/female]	0.3885941644562334	754
same [men/male/women/female]	0.24994527497714425	77661
same [men/male/women/female] ancestor	0.2857142857142857	182
same black [men/male/women/female]	0.3253588516746411	209
same few [men/male/women/female]	0.3769230769230769	130
same for [men/male/women/female]	0.3796804197471977	8386
same in [men/male/women/female]	0.3131392604248623	1271
same old [men/male/women/female]	0.2715008431703204	593
same reason [men/male/women/female]	0.39821693907875183	673
same thing [men/male/women/female]	0.28426395939086296	394
same white [men/male/women/female]	0.1636904761904762	336
same young [men/male/women/female]	0.17320261437908496	2448
sanctification of [men/male/women/female]	0.18206521739130435	368
sand [men/male/women/female]	0.046849757673667204	1238
sane [men/male/women/female]	0.10243259085580304	6824
sanguine [men/male/women/female]	0.1861198738170347	317
saramaka [men/male/women/female]	0.3732394366197183	142
sarcastic [men/male/women/female] voice	0.39814814814814814	108
saturday [men/male/women/female]	0.26285714285714284	175
savage [men/male/women/female]	0.15322755922625517	9202
saving of [men/male/women/female]	0.13402061855670103	485
savior of [men/male/women/female]	0.1135005973715651	1674
saviour of [men/male/women/female]	0.06439393939393939	2376
saw [men/male/women/female]	0.18302658486707565	978
saxon protestant [men/male/women/female]	0.22705314009661837	207
saying of [men/male/women/female]	0.2388663967611336	494
scarce [men/male/women/female]	0.330078125	512
scarce and [men/male/women/female]	0.39416058394160586	137
scarecrow [men/male/women/female]	0.33125	160
scared [men/male/women/female]	0.3890362511052166	1131
scarred [men/male/women/female]	0.25726744186046513	688
scary [men/male/women/female]	0.2359090909090909	2200
scattered [men/male/women/female]	0.3619047619047619	420
scattering of [men/male/women/female]	0.38022813688212925	1052
scent for [men/male/women/female]	0.35071090047393366	211
scent of [men/male/women/female]	0.3857415658816041	1571
scheme of [men/male/women/female]	0.20093457943925233	642
scholar and [men/male/women/female]	0.25574425574425574	2002
scholarly [men/male/women/female]	0.21110529072812992	1909
school [men/male/women/female]	0.37833655705996133	5170
school young [men/male/women/female]	0.34801762114537443	227
sci [men/male/women/female]	0.3204225352112676	284
scientific [men/male/women/female]	0.01610456672583508	30985
scientist and [men/male/women/female]	0.19615384615384615	780
score [men/male/women/female]	0.103429203539823	3616
score of [men/male/women/female]	0.24030420867889465	29059
scorn of [men/male/women/female]	0.3428761651131824	1502
scourge of [men/male/women/female]	0.3894736842105263	190
scrawny [men/male/women/female]	0.35123367198838895	689
screen of [men/male/women/female]	0.34673366834170855	199
scrupulous [men/male/women/female]	0.10375275938189846	453
scrupulous of [men/male/women/female]	0.25125628140703515	199
sea [men/male/women/female]	0.16294642857142858	2688
sea and [men/male/women/female]	0.28007889546351084	507
sea of [men/male/women/female]	0.28361990950226246	5525
seafaring [men/male/women/female]	0.03752506445144658	6982
seal [men/male/women/female]	0.28524590163934427	610
search [men/male/women/female]	0.37037037037037035	162
seasick [men/male/women/female]	0.15867158671586715	271
seasoned [men/male/women/female]	0.16175462645647704	2918
seat of [men/male/women/female]	0.24675324675324675	385
seated [men/male/women/female]	0.3463866144535422	5618
seating for [men/male/women/female]	0.3107344632768362	354
sec [men/male/women/female]	0.028287186863238643	8343
second [men/male/women/female] child	0.31862745098039214	204
second [men/male/women/female] voice	0.3951261966927763	1149
second class [men/male/women/female]	0.34146341463414637	164
secondary [men/male/women/female] characteristic	0.28463855421686746	664
secondary [men/male/women/female] sex	0.32436708860759494	632
secretive [men/male/women/female]	0.16666666666666666	450
sect of [men/male/women/female]	0.1710758377425044	567
section [men/male/women/female]	0.27416918429003023	1324
securing of [men/male/women/female]	0.36065573770491804	122
security [men/male/women/female]	0.02112306756444948	47673
seed of [men/male/women/female]	0.06404455273233554	2873
seeing [men/male/women/female]	0.14408396946564886	1048
seeming [men/male/women/female]	0.3046153846153846	325
select [men/male/women/female]	0.287087611972908	4577
self [men/male/women/female]	0.2463768115942029	552
selfish [men/male/women/female]	0.14929624664879357	5968
selfish of [men/male/women/female]	0.26373626373626374	182
selfishness of [men/male/women/female]	0.08004778972520908	837
selfless [men/male/women/female]	0.3586572438162544	1132
semen of [men/male/women/female]	0.11960784313725491	510
semicircle of [men/male/women/female]	0.17179902755267423	617
seminary [men/male/women/female]	0.36538461538461536	208
senile old [men/male/women/female]	0.24624624624624625	333
senior [men/male/women/female] colleague	0.2755474452554745	548
senior [men/male/women/female] member	0.2999178307313065	1217
senior [men/male/women/female] nurse	0.39823008849557523	113
senior [men/male/women/female] professor	0.368	125
senior aboriginal [men/male/women/female]	0.35772357723577236	123
sens of [men/male/women/female]	0.09640522875816994	1224
senseless [men/male/women/female]	0.13806706114398423	507
sensible [men/male/women/female]	0.21247028707259097	16407
sensitive [men/male/women/female]	0.3137686062246279	5912
sensitive young [men/male/women/female]	0.1831275720164609	486
sentiment of [men/male/women/female]	0.1598240469208211	1364
separate for [men/male/women/female]	0.18382352941176472	272
separation of [men/male/women/female]	0.3626656120229385	5057
september [men/male/women/female]	0.3670886075949367	158
series the [men/male/women/female]	0.3178294573643411	129
serious [men/male/women/female]	0.14476479514415783	9885
serious young [men/male/women/female]	0.20295566502463055	1015
serpent [men/male/women/female]	0.13291139240506328	474
servant of [men/male/women/female]	0.035381750465549346	2148
service [men/male/women/female]	0.11676907385755865	40199
session [men/male/women/female]	0.12888198757763975	1288
set [men/male/women/female]	0.21639709983268265	1793
set of [men/male/women/female]	0.1545604214685545	30370
settled [men/male/women/female]	0.23394495412844038	436
settlement of [men/male/women/female]	0.2814498933901919	469
seven [men/male/women/female]	0.018718315351618355	15386
seven old [men/male/women/female]	0.1343669250645995	387
seven wise [men/male/women/female]	0.019315188762071993	2278
seven young [men/male/women/female]	0.2894736842105263	380
seventh [men/male/women/female]	0.24571428571428572	175
several [men/male/women/female]	0.3439661336556289	316066
several [men/male/women/female] child	0.3051948051948052	154
several [men/male/women/female] head	0.39933993399339934	303
several [men/male/women/female] voice	0.28865979381443296	776
several chinese [men/male/women/female]	0.322463768115942	276
several dead [men/male/women/female]	0.23817292006525284	613
several distinguished [men/male/women/female]	0.216	375
several dozen [men/male/women/female]	0.2418487997133644	2791
several good [men/male/women/female]	0.12014563106796117	824
several great [men/male/women/female]	0.08118081180811808	542
several influential [men/male/women/female]	0.276	250
several more [men/male/women/female]	0.2213574097135741	3212
several new [men/male/women/female]	0.2636363636363636	330
several other [men/male/women/female]	0.3986240786240786	30525
several strong [men/male/women/female]	0.12033694344163658	831
several such [men/male/women/female]	0.37890625	512
several time [men/male/women/female]	0.203125	256
several wealthy [men/male/women/female]	0.27486910994764396	382
several white [men/male/women/female]	0.19718875502008032	2490
several young [men/male/women/female]	0.3261870373713667	22156
severe [men/male/women/female]	0.2775	400
sex [men/male/women/female] age	0.3875968992248062	129
sex [men/male/women/female] couple	0.3742757821552723	863
sexed [men/male/women/female]	0.3917525773195876	485
sexiest [men/male/women/female]	0.3400576368876081	694
sexist [men/male/women/female]	0.04758667573079538	1471
sexuality by [men/male/women/female]	0.30927835051546393	194
sexy [men/male/women/female] model	0.33689839572192515	187
shabby [men/male/women/female]	0.17581653926337734	1439
shade of [men/male/women/female]	0.23627684964200477	419
shadow [men/male/women/female]	0.13328970331588133	4584
shadow of [men/male/women/female]	0.1115547791365111	4007
shadowy [men/male/women/female]	0.0905224787363305	1646
shady [men/male/women/female]	0.15272727272727274	550
shallow [men/male/women/female]	0.35159542444310654	1661
shame of [men/male/women/female]	0.3197389885807504	613
shape of [men/male/women/female]	0.188402601697718	9071
sharp [men/male/women/female]	0.19057665260196907	1422
shaven [men/male/women/female]	0.04279686558167571	1659
sheep and [men/male/women/female]	0.20464135021097046	474
shield [men/male/women/female]	0.2328042328042328	945
shield of [men/male/women/female]	0.2916666666666667	192
shift [men/male/women/female]	0.26286764705882354	544
shift of [men/male/women/female]	0.3654970760233918	1368
shiny [men/male/women/female]	0.3306122448979592	245
ship [men/male/women/female]	0.06867283950617284	1296
ship and [men/male/women/female]	0.01029650847720059	12917
ship of [men/male/women/female]	0.09834123222748815	844
shipload of [men/male/women/female]	0.2713815789473684	608
shipping [men/male/women/female]	0.07327001356852103	737
shipwrecked [men/male/women/female]	0.014921598381385938	3954
shirt [men/male/women/female]	0.12790697674418605	602
shirt for [men/male/women/female]	0.11778846153846154	2080
shirted [men/male/women/female]	0.03788420300214439	1399
shirtless [men/male/women/female]	0.014043300175541252	3418
shock [men/male/women/female]	0.3939393939393939	132
shocked [men/male/women/female]	0.15	1880
shod [men/male/women/female]	0.26229508196721313	183
shoeless [men/male/women/female]	0.2549800796812749	251
shooting [men/male/women/female]	0.29967727063162747	2169
shop [men/male/women/female]	0.29612606697307947	1523
shop of [men/male/women/female]	0.2784090909090909	176
shore [men/male/women/female]	0.25406032482598606	862
short [men/male/women/female]	0.24670151854617875	12051
short of [men/male/women/female]	0.08867294260552687	6586
shortcoming of [men/male/women/female]	0.3553530751708428	439
shot and [men/male/women/female]	0.35714285714285715	154
shoulder of [men/male/women/female]	0.3806951620479098	4258
shouldered [men/male/women/female]	0.13405797101449277	2208
shout of [men/male/women/female]	0.01802801275828595	7211
show of [men/male/women/female]	0.386411889596603	471
shower for [men/male/women/female]	0.3485714285714286	175
shrewd [men/male/women/female]	0.09233176838810642	3195
shrivelled [men/male/women/female]	0.3356643356643357	143
shy [men/male/women/female]	0.31713373536715145	2819
shy young [men/male/women/female]	0.2585034013605442	441
sick [men/male/women/female]	0.1475542107917297	29745
sick of [men/male/women/female]	0.3084016393442623	1952
sick old [men/male/women/female]	0.25736738703339884	509
side [men/male/women/female]	0.2583882094700533	3189
side by [men/male/women/female]	0.20063191153238547	633
side in [men/male/women/female]	0.29310344827586204	290
sigh of [men/male/women/female]	0.35365853658536583	246
sight for [men/male/women/female]	0.369727047146402	403
sight of [men/male/women/female]	0.18517025992343342	19852
sighted [men/male/women/female]	0.08604887983706722	1964
sighting of [men/male/women/female]	0.22167487684729065	203
sign for [men/male/women/female]	0.30484988452655887	866
signal [men/male/women/female]	0.28254288597376387	991
signal corp [men/male/women/female]	0.32684824902723736	257
signal for [men/male/women/female]	0.3855421686746988	166
significant [men/male/women/female] predominance	0.29411764705882354	204
silent [men/male/women/female]	0.21525885558583105	14313
silent young [men/male/women/female]	0.2388888888888889	180
silhouette of [men/male/women/female]	0.18936678614097968	1674
silly young [men/male/women/female]	0.29048843187660667	389
silver [men/male/women/female]	0.0817717206132879	1761
similar for [men/male/women/female]	0.3053810434307566	3661
similar in [men/male/women/female]	0.3051197357555739	2422
similar young [men/male/women/female]	0.17297297297297298	370
simple [men/male/women/female]	0.13493530499075784	12984
simple of [men/male/women/female]	0.12559241706161137	422
simplicity of [men/male/women/female]	0.3867403314917127	181
sin [men/male/women/female]	0.17953667953667954	518
sin of [men/male/women/female]	0.05006075334143378	8230
sincere [men/male/women/female]	0.10149013290374546	2483
sincerity of [men/male/women/female]	0.3057324840764331	157
sinclair [men/male/women/female]	0.30616740088105726	454
sinewy [men/male/women/female]	0.11498973305954825	487
sinful [men/male/women/female]	0.07651881437881017	19028
sinfulness of [men/male/women/female]	0.2440944881889764	635
single [men/male/women/female] adult	0.26143790849673204	153
single [men/male/women/female] child	0.2755102040816326	294
single [men/male/women/female] subject	0.3418803418803419	117
single [men/male/women/female] tourist	0.2546583850931677	161
single homeless [men/male/women/female]	0.2962962962962963	270
single unemployed [men/male/women/female]	0.23423423423423423	222
single young [men/male/women/female]	0.3888761730373083	4369
sinister [men/male/women/female]	0.06318082788671024	1377
sister of [men/male/women/female]	0.3875968992248062	645
sixth [men/male/women/female]	0.29844961240310075	258
sized [men/male/women/female]	0.33962264150943394	3710
skeletal [men/male/women/female]	0.3968462549277267	761
skeleton [men/male/women/female]	0.36363636363636365	726
skeleton of [men/male/women/female]	0.1714077315827863	1371
skeptical [men/male/women/female]	0.23251028806584362	486
skilful [men/male/women/female]	0.10780141843971631	2115
skilled [men/male/women/female]	0.2509893588954358	22742
skilled [men/male/women/female] worker	0.34884884884884887	1998
skilled young [men/male/women/female]	0.3382899628252788	269
skillful [men/male/women/female]	0.1713197969543147	3152
skinned young [men/male/women/female]	0.37719298245614036	456
skinny old [men/male/women/female]	0.22099447513812154	181
skinny young [men/male/women/female]	0.2073490813648294	381
skirt and [men/male/women/female]	0.16715976331360946	676
skull of [men/male/women/female]	0.10286320254506894	943
sky [men/male/women/female]	0.23921568627450981	510
sky and [men/male/women/female]	0.19900497512437812	201
slain [men/male/women/female]	0.0878345498783455	4110
slaughter [men/male/women/female]	0.30131004366812225	1145
slaughter innocent [men/male/women/female]	0.33974358974358976	156
slaughter of [men/male/women/female]	0.2890005288207298	3782
slaughtered [men/male/women/female]	0.15213946117274169	1262
slave of [men/male/women/female]	0.12406015037593984	2660
slavery [men/male/women/female]	0.10837118754055808	4623
slavish [men/male/women/female]	0.3118279569892473	186
slayer of [men/male/women/female]	0.18725099601593626	1255
slaying of [men/male/women/female]	0.24090121317157712	577
sleazy [men/male/women/female]	0.2124031007751938	645
sleep [men/male/women/female]	0.2903225806451613	186
sleep of [men/male/women/female]	0.19946091644204852	371
sleeping [men/male/women/female]	0.28040540540540543	296
sleepless [men/male/women/female]	0.20080321285140562	249
sleepy [men/male/women/female]	0.15137614678899083	872
slew [men/male/women/female]	0.06935687263556116	793
slick [men/male/women/female]	0.3620178041543027	337
slight [men/male/women/female]	0.38562091503267976	612
slight [men/male/women/female] bias	0.3305785123966942	121
slight [men/male/women/female] predominance	0.34235614572693224	5874
sloppy [men/male/women/female]	0.3275862068965517	174
slow [men/male/women/female]	0.15915627996164908	1043
slurred [men/male/women/female] voice	0.3431952662721893	169
sly [men/male/women/female]	0.39896373056994816	193
small [men/male/women/female]	0.2254832225143034	32335
small business [men/male/women/female]	0.07294658242389432	1741
small of [men/male/women/female]	0.21393034825870647	201
smart of [men/male/women/female]	0.16556291390728478	302
smart young [men/male/women/female]	0.2750206782464847	2418
smell of [men/male/women/female]	0.23294219904389396	2301
smelling [men/male/women/female]	0.24746743849493488	691
smelly [men/male/women/female]	0.10332541567695962	842
smocked [men/male/women/female]	0.3333333333333333	186
smoke and [men/male/women/female]	0.15009041591320071	553
smooth [men/male/women/female]	0.2243436754176611	419
smooth [men/male/women/female] voice	0.3649484536082474	970
smug [men/male/women/female]	0.27402135231316727	281
snake [men/male/women/female]	0.3330392589325099	2267
snow [men/male/women/female]	0.2251843448667045	1763
soaked [men/male/women/female]	0.12278481012658228	790
sober [men/male/women/female]	0.07431094868280798	6567
sociability of [men/male/women/female]	0.1695501730103806	289
sociable [men/male/women/female]	0.2631578947368421	475
society by [men/male/women/female]	0.3179190751445087	346
society young [men/male/women/female]	0.37583892617449666	149
soldier [men/male/women/female]	0.3033135089209856	1177
sole [men/male/women/female] representative	0.2625	160
solemn [men/male/women/female]	0.1420678768745067	1267
solid [men/male/women/female]	0.0676039485492073	3343
solitary [men/male/women/female]	0.3095467695274831	4148
solitary old [men/male/women/female]	0.33070866141732286	127
somber [men/male/women/female]	0.09225092250922509	813
someday [men/male/women/female]	0.3288590604026846	149
someone [men/male/women/female]	0.3950617283950617	324
something few [men/male/women/female]	0.2927241962774958	591
something of [men/male/women/female]	0.35124378109452736	1005
son [men/male/women/female]	0.23045267489711935	486
son of [men/male/women/female]	0.03832026606472639	74869
sorrow of [men/male/women/female]	0.2922661870503597	1112
sorry [men/male/women/female]	0.15994236311239193	694
sort [men/male/women/female]	0.3330058939096267	1018
sort of [men/male/women/female]	0.21877598004732365	46911
sorting of [men/male/women/female]	0.358974358974359	117
soul [men/male/women/female]	0.2186761229314421	846
soul of [men/male/women/female]	0.03774569127404749	47926
souled [men/male/women/female]	0.201171875	1024
soulless [men/male/women/female]	0.13288288288288289	444
sound [men/male/women/female]	0.10869565217391304	4462
sound of [men/male/women/female]	0.20411381065003942	27906
sounding [men/male/women/female]	0.32532751091703055	458
sour [men/male/women/female]	0.39634146341463417	164
south sea [men/male/women/female]	0.3468208092485549	173
sovereign [men/male/women/female]	0.3952802359882006	339
space [men/male/women/female]	0.31709587340986656	3223
spare [men/male/women/female]	0.20728291316526612	2856
speaking young [men/male/women/female]	0.34408602150537637	186
special young [men/male/women/female]	0.3291139240506329	237
specie of [men/male/women/female]	0.08675342008675342	2997
specimen of [men/male/women/female]	0.1974921630094044	638
speech [men/male/women/female]	0.35833333333333334	360
speech of [men/male/women/female]	0.2989443378119002	4168
speechless [men/male/women/female]	0.2593984962406015	266
speed of [men/male/women/female]	0.2785388127853881	219
spencer [men/male/women/female]	0.3293172690763052	249
spineless [men/male/women/female]	0.19411764705882353	340
spirit and [men/male/women/female]	0.20785219399538107	866
spirit in [men/male/women/female]	0.222052067381317	653
spirit of [men/male/women/female]	0.18348912929314148	9521
spirited young [men/male/women/female]	0.2225177304964539	1128
spiritual [men/male/women/female]	0.13548081477972526	8444
splendid [men/male/women/female]	0.336463643681245	3727
splendid young [men/male/women/female]	0.1291759465478842	449
split [men/male/women/female]	0.3813559322033898	118
spoiled young [men/male/women/female]	0.24864864864864866	185
spoken [men/male/women/female]	0.3753554502369668	1055
sport [men/male/women/female]	0.37724322260404736	2619
sporting [men/male/women/female]	0.31045323552528165	3817
sprawling [men/male/women/female]	0.17167381974248927	233
sprightly [men/male/women/female]	0.38562091503267976	153
springfield [men/male/women/female]	0.3877551020408163	196
squabbling [men/male/women/female]	0.3987341772151899	158
squad of [men/male/women/female]	0.032996146435452796	8304
squadron of [men/male/women/female]	0.12185159972770593	1469
square [men/male/women/female]	0.1974025974025974	770
squat [men/male/women/female]	0.19672131147540983	549
ssa [men/male/women/female]	0.37962962962962965	108
stable [men/male/women/female]	0.32062780269058294	2230
stable for [men/male/women/female]	0.39705882352941174	272
staff [men/male/women/female]	0.23812154696132598	1810
staff of [men/male/women/female]	0.39184952978056425	1276
stage and [men/male/women/female]	0.3904382470119522	251
staid [men/male/women/female]	0.23482849604221637	379
stained [men/male/women/female]	0.15659955257270694	894
stake [men/male/women/female]	0.29411764705882354	136
stalwart [men/male/women/female]	0.09182894234440626	5238
stampede of [men/male/women/female]	0.2751196172248804	418
stand [men/male/women/female]	0.36162361623616235	271
standard [men/male/women/female]	0.3815958815958816	1554
star [men/male/women/female]	0.23739237392373924	2439
star and [men/male/women/female]	0.3094017094017094	585
stare of [men/male/women/female]	0.17766497461928935	788
stark naked [men/male/women/female]	0.18823529411764706	255
starred [men/male/women/female]	0.22105263157894736	190
starved [men/male/women/female]	0.357504873294347	2565
station [men/male/women/female]	0.13330494037478705	2348
station and [men/male/women/female]	0.39416058394160586	137
statured [men/male/women/female]	0.3686635944700461	217
statute of [men/male/women/female]	0.39855072463768115	138
staunch [men/male/women/female]	0.17173524150268335	559
steadfast [men/male/women/female]	0.16942148760330578	726
steady [men/male/women/female]	0.06396396396396396	2220
steel [men/male/women/female]	0.049247606019151846	1462
step of [men/male/women/female]	0.21428571428571427	966
stepford [men/male/women/female]	0.3446969696969697	264
stephen [men/male/women/female]	0.37583892617449666	149
stepping [men/male/women/female]	0.3884297520661157	121
stereotypical [men/male/women/female] behavior	0.3873015873015873	315
sterling [men/male/women/female]	0.28132387706855794	423
stern [men/male/women/female]	0.10228310502283106	2190
stewart [men/male/women/female]	0.37037037037037035	189
stick [men/male/women/female]	0.04373927958833619	2332
stiff [men/male/women/female]	0.22181818181818183	275
stiff old [men/male/women/female]	0.32515337423312884	163
still [men/male/women/female]	0.24836601307189543	306
stink of [men/male/women/female]	0.16167664670658682	334
stock [men/male/women/female]	0.21633888048411498	661
stock of [men/male/women/female]	0.35447761194029853	804
stocky [men/male/women/female]	0.11592505854800937	1708
stoic [men/male/women/female]	0.27993779160186627	643
stolid [men/male/women/female]	0.14248704663212436	386
stomach of [men/male/women/female]	0.23756906077348067	181
stone [men/male/women/female]	0.24872037914691944	5275
stone age [men/male/women/female]	0.08361581920903954	885
stone and [men/male/women/female]	0.14285714285714285	385
store [men/male/women/female]	0.3291428571428571	875
store and [men/male/women/female]	0.30124223602484473	644
store of [men/male/women/female]	0.33095238095238094	420
storm [men/male/women/female]	0.39690721649484534	194
stout [men/male/women/female]	0.17442901925660545	8932
straggle of [men/male/women/female]	0.32642487046632124	193
straight [men/male/women/female]	0.29400046623010573	47187
straight [men/male/women/female] friend	0.3076923076923077	338
straight black [men/male/women/female]	0.3652173913043478	345
straight white [men/male/women/female]	0.032916392363396975	1519
strain of [men/male/women/female]	0.30362116991643456	359
strange [men/male/women/female]	0.23610487275900569	77923
strange [men/male/women/female] voice	0.3407335907335907	1036
strange old [men/male/women/female]	0.25210084033613445	476
